code_module,code_presentation,id_student,date_registration
DDD,2014B,600767,-36.0
DDD,2014B,600814,-179.0
DDD,2014B,600891,-54.0
DDD,2014B,601082,-53.0
DDD,2014B,601093,-24.0
DDD,2014B,601270,-43.0
DDD,2014B,601329,-29.0
DDD,2014B,601652,-99.0
DDD,2014B,601731,-17.0
DDD,2014B,601956,-134.0
DDD,2014B,602228,-109.0
DDD,2014B,602365,-144.0
DDD,2014B,602454,-85.0
DDD,2014B,602533,-148.0
DDD,2014B,603241,-171.0
DDD,2014B,603302,-40.0
DDD,2014B,603559,-101.0
DDD,2014B,603690,-61.0
DDD,2014B,604027,-81.0
DDD,2014B,604398,-108.0
DDD,2014B,604480,
DDD,2014B,604704,-78.0
DDD,2014B,604905,-131.0
DDD,2014B,605131,-164.0
DDD,2014B,605596,-161.0
DDD,2014B,605652,-10.0
DDD,2014B,605695,-137.0
DDD,2014B,605759,-90.0
DDD,2014B,605781,-17.0
DDD,2014B,605890,-121.0
DDD,2014B,606802,-157.0
DDD,2014B,606884,-103.0
DDD,2014B,606905,-44.0
DDD,2014B,607063,-148.0
DDD,2014B,607130,-51.0
DDD,2014B,607214,-50.0
DDD,2014B,607462,-46.0
DDD,2014B,607572,-115.0
DDD,2014B,607705,-147.0
DDD,2014B,607939,-66.0
DDD,2014B,607946,-138.0
DDD,2014B,608322,-25.0
DDD,2014B,608487,-17.0
DDD,2014B,608724,-28.0
DDD,2014B,608772,-128.0
DDD,2014B,609019,-100.0
DDD,2014B,609089,-36.0
DDD,2014B,609194,-20.0
DDD,2014B,609265,-149.0
DDD,2014B,609267,-150.0
DDD,2014B,609354,-61.0
DDD,2014B,609570,-22.0
DDD,2014B,609573,-148.0
DDD,2014B,609681,-93.0
DDD,2014B,609708,-71.0
DDD,2014B,609852,-146.0
DDD,2014B,609946,-124.0
DDD,2014B,610129,-144.0
DDD,2014B,610170,-24.0
DDD,2014B,610228,-51.0
DDD,2014B,610261,-123.0
DDD,2014B,610285,-12.0
DDD,2014B,610326,-123.0
DDD,2014B,610515,-1.0
DDD,2014B,610609,-148.0
DDD,2014B,610931,-135.0
DDD,2014B,611377,-102.0
DDD,2014B,611493,-22.0
DDD,2014B,611520,-147.0
DDD,2014B,611735,-144.0
DDD,2014B,611800,-103.0
DDD,2014B,611845,-140.0
DDD,2014B,611865,-141.0
DDD,2014B,611879,-36.0
DDD,2014B,611910,-110.0
DDD,2014B,611983,-103.0
DDD,2014B,611988,-141.0
DDD,2014B,612000,-46.0
DDD,2014B,612026,-16.0
DDD,2014B,612111,-143.0
DDD,2014B,612136,-131.0
DDD,2014B,612283,-51.0
DDD,2014B,612326,-73.0
DDD,2014B,612439,-122.0
DDD,2014B,612443,-64.0
DDD,2014B,612563,-137.0
DDD,2014B,612625,-141.0
DDD,2014B,612669,-92.0
DDD,2014B,612805,-141.0
DDD,2014B,612822,-141.0
DDD,2014B,612935,-25.0
DDD,2014B,613063,-124.0
DDD,2014B,613105,-27.0
DDD,2014B,613107,-140.0
DDD,2014B,613313,-107.0
DDD,2014B,613370,-75.0
DDD,2014B,613466,-100.0
DDD,2014B,613617,-92.0
DDD,2014B,613667,-135.0
DDD,2014B,613834,-124.0
DDD,2014B,613876,-22.0
DDD,2014B,614025,-126.0
DDD,2014B,614074,-22.0
DDD,2014B,614176,-36.0
DDD,2014B,614217,-134.0
DDD,2014B,614241,-134.0
DDD,2014B,614265,-29.0
DDD,2014B,614406,-108.0
DDD,2014B,614471,-132.0
DDD,2014B,614633,-66.0
DDD,2014B,614649,-23.0
DDD,2014B,614650,-102.0
DDD,2014B,614804,-28.0
DDD,2014B,614808,-24.0
DDD,2014B,614879,-130.0
DDD,2014B,614930,-131.0
DDD,2014B,614949,-78.0
DDD,2014B,615075,-72.0
DDD,2014B,615184,-130.0
DDD,2014B,615438,-96.0
DDD,2014B,616166,-22.0
DDD,2014B,616334,-123.0
DDD,2014B,616388,-128.0
DDD,2014B,616542,-40.0
DDD,2014B,616658,-15.0
DDD,2014B,616684,-78.0
DDD,2014B,616862,-59.0
DDD,2014B,616870,-124.0
DDD,2014B,616874,-100.0
DDD,2014B,616952,-124.0
DDD,2014B,617265,-124.0
DDD,2014B,617327,-74.0
DDD,2014B,617350,-116.0
DDD,2014B,617401,-124.0
DDD,2014B,617442,-90.0
DDD,2014B,617619,-15.0
DDD,2014B,617699,-118.0
DDD,2014B,617771,-102.0
DDD,2014B,617781,-93.0
DDD,2014B,617801,-40.0
DDD,2014B,617880,-40.0
DDD,2014B,617897,-24.0
DDD,2014B,618131,-121.0
DDD,2014B,618171,-120.0
DDD,2014B,618295,-45.0
DDD,2014B,618300,-69.0
DDD,2014B,618377,-89.0
DDD,2014B,618583,-117.0
DDD,2014B,618649,-86.0
DDD,2014B,618675,-54.0
DDD,2014B,618682,-117.0
DDD,2014B,618683,-117.0
DDD,2014B,618696,-110.0
DDD,2014B,618845,-99.0
DDD,2014B,618913,-15.0
DDD,2014B,618937,-116.0
DDD,2014B,618940,-103.0
DDD,2014B,618963,-99.0
DDD,2014B,618968,-116.0
DDD,2014B,618998,-115.0
DDD,2014B,619015,-34.0
DDD,2014B,619297,-115.0
DDD,2014B,619359,-36.0
DDD,2014B,619382,-43.0
DDD,2014B,619403,-78.0
DDD,2014B,619851,-110.0
DDD,2014B,619908,-113.0
DDD,2014B,619939,-74.0
DDD,2014B,619964,-114.0
DDD,2014B,620060,-110.0
DDD,2014B,620102,-103.0
DDD,2014B,620106,-82.0
DDD,2014B,620159,-109.0
DDD,2014B,620231,-110.0
DDD,2014B,620243,-86.0
DDD,2014B,620337,-107.0
DDD,2014B,620393,-110.0
DDD,2014B,620437,-104.0
DDD,2014B,620508,-93.0
DDD,2014B,620608,-104.0
DDD,2014B,620630,-109.0
DDD,2014B,620658,-29.0
DDD,2014B,620734,-107.0
DDD,2014B,620793,-102.0
DDD,2014B,620820,-82.0
DDD,2014B,620892,-108.0
DDD,2014B,620925,-75.0
DDD,2014B,620951,-44.0
DDD,2014B,620974,-79.0
DDD,2014B,621004,-68.0
DDD,2014B,621010,-73.0
DDD,2014B,621300,-106.0
DDD,2014B,621352,-24.0
DDD,2014B,621384,-79.0
DDD,2014B,621442,-28.0
DDD,2014B,621457,-86.0
DDD,2014B,621615,-106.0
DDD,2014B,621659,-106.0
DDD,2014B,621675,-106.0
DDD,2014B,621699,-68.0
DDD,2014B,621883,-23.0
DDD,2014B,621908,-28.0
DDD,2014B,622086,-89.0
DDD,2014B,622175,-86.0
DDD,2014B,622192,-80.0
DDD,2014B,622199,-102.0
DDD,2014B,622207,-99.0
DDD,2014B,622215,-102.0
DDD,2014B,622225,-82.0
DDD,2014B,622256,-72.0
DDD,2014B,622281,-22.0
DDD,2014B,622333,-57.0
DDD,2014B,622413,-24.0
DDD,2014B,622435,-82.0
DDD,2014B,622499,-99.0
DDD,2014B,622541,-34.0
DDD,2014B,622571,-96.0
DDD,2014B,622614,-100.0
DDD,2014B,622626,-81.0
DDD,2014B,622630,-96.0
DDD,2014B,622657,-79.0
DDD,2014B,622672,-79.0
DDD,2014B,622724,-25.0
DDD,2014B,622764,-45.0
DDD,2014B,622790,-86.0
DDD,2014B,622792,-100.0
DDD,2014B,622844,-68.0
DDD,2014B,622851,-99.0
DDD,2014B,622873,-73.0
DDD,2014B,622900,-99.0
DDD,2014B,622968,-27.0
DDD,2014B,623008,-52.0
DDD,2014B,623015,-17.0
DDD,2014B,623052,-61.0
DDD,2014B,623073,-92.0
DDD,2014B,623099,-28.0
DDD,2014B,623164,-87.0
DDD,2014B,623210,-66.0
DDD,2014B,623257,-79.0
DDD,2014B,623332,-54.0
DDD,2014B,623347,-88.0
DDD,2014B,623514,-93.0
DDD,2014B,623541,-43.0
DDD,2014B,623585,-73.0
DDD,2014B,623601,-93.0
DDD,2014B,623740,-75.0
DDD,2014B,623815,-57.0
DDD,2014B,623826,-82.0
DDD,2014B,623829,-88.0
DDD,2014B,623834,-88.0
DDD,2014B,623917,-1.0
DDD,2014B,623931,-75.0
DDD,2014B,623932,-89.0
DDD,2014B,623997,-59.0
DDD,2014B,624007,-71.0
DDD,2014B,624052,-72.0
DDD,2014B,624068,-86.0
DDD,2014B,624077,-29.0
DDD,2014B,624078,-15.0
DDD,2014B,624093,-43.0
DDD,2014B,624105,-79.0
DDD,2014B,624156,-45.0
DDD,2014B,624358,-87.0
DDD,2014B,624407,-64.0
DDD,2014B,624476,-17.0
DDD,2014B,624492,-61.0
DDD,2014B,624493,-86.0
DDD,2014B,624570,-87.0
DDD,2014B,624585,-78.0
DDD,2014B,624610,-87.0
DDD,2014B,624651,-43.0
DDD,2014B,624730,-28.0
DDD,2014B,624789,-78.0
DDD,2014B,624804,-52.0
DDD,2014B,624829,-74.0
DDD,2014B,624839,-86.0
DDD,2014B,624881,-23.0
DDD,2014B,624921,-27.0
DDD,2014B,624927,-85.0
DDD,2014B,624944,-80.0
DDD,2014B,625035,-57.0
DDD,2014B,625080,-75.0
DDD,2014B,625098,-64.0
DDD,2014B,625218,-79.0
DDD,2014B,625263,-60.0
DDD,2014B,625427,-73.0
DDD,2014B,625568,-75.0
DDD,2014B,625613,-40.0
DDD,2014B,625615,-23.0
DDD,2014B,625714,-74.0
DDD,2014B,625748,-59.0
DDD,2014B,625864,-58.0
DDD,2014B,625874,-57.0
DDD,2014B,625902,-54.0
DDD,2014B,625913,-57.0
DDD,2014B,625983,-29.0
DDD,2014B,626018,-15.0
DDD,2014B,626040,-54.0
DDD,2014B,626049,-29.0
DDD,2014B,626061,-24.0
DDD,2014B,626114,-45.0
DDD,2014B,626146,-78.0
DDD,2014B,626172,-52.0
DDD,2014B,626192,-50.0
DDD,2014B,626217,-34.0
DDD,2014B,626238,-28.0
DDD,2014B,626321,-75.0
DDD,2014B,626348,-22.0
DDD,2014B,626405,-45.0
DDD,2014B,626417,-29.0
DDD,2014B,626450,-29.0
DDD,2014B,626546,-60.0
DDD,2014B,626551,-73.0
DDD,2014B,626556,-47.0
DDD,2014B,626607,-20.0
DDD,2014B,626679,-75.0
DDD,2014B,626723,-45.0
DDD,2014B,626798,-57.0
DDD,2014B,626852,-40.0
DDD,2014B,626885,-59.0
DDD,2014B,626889,-28.0
DDD,2014B,626930,-44.0
DDD,2014B,626979,-29.0
DDD,2014B,627021,-51.0
DDD,2014B,627071,-72.0
DDD,2014B,627100,-17.0
DDD,2014B,627173,-43.0
DDD,2014B,627184,-54.0
DDD,2014B,627276,-51.0
DDD,2014B,627322,-44.0
DDD,2014B,627333,-12.0
DDD,2014B,627367,-71.0
DDD,2014B,627370,-69.0
DDD,2014B,627397,-40.0
DDD,2014B,627416,-57.0
DDD,2014B,627536,-34.0
DDD,2014B,627581,-54.0
DDD,2014B,627616,-68.0
DDD,2014B,627638,-34.0
DDD,2014B,627655,-45.0
DDD,2014B,627690,-68.0
DDD,2014B,627772,-29.0
DDD,2014B,627879,-24.0
DDD,2014B,627882,-66.0
DDD,2014B,627891,-22.0
DDD,2014B,627924,-53.0
DDD,2014B,628008,-67.0
DDD,2014B,628099,-43.0
DDD,2014B,628150,-50.0
DDD,2014B,628216,-65.0
DDD,2014B,628246,-25.0
DDD,2014B,628262,-66.0
DDD,2014B,628333,-22.0
DDD,2014B,628347,-65.0
DDD,2014B,628376,-61.0
DDD,2014B,628386,-27.0
DDD,2014B,628437,-65.0
DDD,2014B,628502,-22.0
DDD,2014B,628575,-50.0
DDD,2014B,628642,-22.0
DDD,2014B,628806,-61.0
DDD,2014B,628835,-57.0
DDD,2014B,628841,-61.0
DDD,2014B,628858,-61.0
DDD,2014B,628875,-50.0
DDD,2014B,628915,-47.0
DDD,2014B,628947,-52.0
DDD,2014B,628956,-24.0
DDD,2014B,629000,-24.0
DDD,2014B,629039,-24.0
DDD,2014B,629055,-57.0
DDD,2014B,629316,-29.0
DDD,2014B,629405,-52.0
DDD,2014B,629442,-57.0
DDD,2014B,629452,-57.0
DDD,2014B,629454,-45.0
DDD,2014B,629632,-22.0
DDD,2014B,629673,-22.0
DDD,2014B,629696,-28.0
DDD,2014B,629699,-29.0
DDD,2014B,629702,-28.0
DDD,2014B,629706,-28.0
DDD,2014B,629707,-54.0
DDD,2014B,629710,-45.0
DDD,2014B,629713,-45.0
DDD,2014B,629725,-54.0
DDD,2014B,629773,-54.0
DDD,2014B,629822,-53.0
DDD,2014B,629876,-34.0
DDD,2014B,629877,-51.0
DDD,2014B,629898,-51.0
DDD,2014B,629921,-52.0
DDD,2014B,629955,-52.0
DDD,2014B,630009,-39.0
DDD,2014B,630073,-28.0
DDD,2014B,630137,-29.0
DDD,2014B,630152,-15.0
DDD,2014B,630178,-52.0
DDD,2014B,630195,-41.0
DDD,2014B,630200,-23.0
DDD,2014B,630301,-39.0
DDD,2014B,630359,-22.0
DDD,2014B,630401,-29.0
DDD,2014B,630432,-45.0
DDD,2014B,630531,-50.0
DDD,2014B,630556,-45.0
DDD,2014B,630596,-45.0
DDD,2014B,630613,-34.0
DDD,2014B,630774,-23.0
DDD,2014B,630818,-28.0
DDD,2014B,630935,-43.0
DDD,2014B,630939,-45.0
DDD,2014B,630948,-41.0
DDD,2014B,631029,-25.0
DDD,2014B,631131,-43.0
DDD,2014B,631207,-17.0
DDD,2014B,631240,-28.0
DDD,2014B,631257,-36.0
DDD,2014B,631299,-43.0
DDD,2014B,631322,-40.0
DDD,2014B,631355,-40.0
DDD,2014B,631388,-15.0
DDD,2014B,631439,-39.0
DDD,2014B,631513,-23.0
DDD,2014B,631514,-39.0
DDD,2014B,631527,-29.0
DDD,2014B,631560,-23.0
DDD,2014B,631569,-28.0
DDD,2014B,631600,-34.0
DDD,2014B,631623,-36.0
DDD,2014B,631630,-25.0
DDD,2014B,631639,-34.0
DDD,2014B,631670,-36.0
DDD,2014B,631749,-34.0
DDD,2014B,631771,-29.0
DDD,2014B,631813,-29.0
DDD,2014B,631846,-22.0
DDD,2014B,631851,-29.0
DDD,2014B,631945,-22.0
DDD,2014B,632115,-29.0
DDD,2014B,632125,-29.0
DDD,2014B,632195,-29.0
DDD,2014B,632205,-29.0
DDD,2014B,632215,-23.0
DDD,2014B,632260,-29.0
DDD,2014B,632305,-25.0
DDD,2014B,632314,-29.0
DDD,2014B,632463,-29.0
DDD,2014B,632469,-29.0
DDD,2014B,632473,-17.0
DDD,2014B,632482,-24.0
DDD,2014B,632486,-29.0
DDD,2014B,632504,-29.0
DDD,2014B,632551,-29.0
DDD,2014B,632680,-27.0
DDD,2014B,632725,-23.0
DDD,2014B,632741,-28.0
DDD,2014B,632790,-17.0
DDD,2014B,632793,-22.0
DDD,2014B,632814,-23.0
DDD,2014B,632845,-28.0
DDD,2014B,632856,-27.0
DDD,2014B,632879,-28.0
DDD,2014B,632898,-27.0
DDD,2014B,632975,-25.0
DDD,2014B,633008,-22.0
DDD,2014B,633214,-25.0
DDD,2014B,633273,-23.0
DDD,2014B,633325,-25.0
DDD,2014B,633331,-25.0
DDD,2014B,633341,-25.0
DDD,2014B,633355,-25.0
DDD,2014B,633368,-25.0
DDD,2014B,633384,-22.0
DDD,2014B,633467,-25.0
DDD,2014B,633477,-22.0
DDD,2014B,633510,-22.0
DDD,2014B,633591,-15.0
DDD,2014B,633618,-23.0
DDD,2014B,633763,-23.0
DDD,2014B,633764,-24.0
DDD,2014B,633771,-23.0
DDD,2014B,633864,-24.0
DDD,2014B,633921,-24.0
DDD,2014B,633960,-24.0
DDD,2014B,634094,-17.0
DDD,2014B,634106,-17.0
DDD,2014B,634107,-23.0
DDD,2014B,634108,-17.0
DDD,2014B,634178,-22.0
DDD,2014B,634246,-22.0
DDD,2014B,634278,-23.0
DDD,2014B,634295,-22.0
DDD,2014B,634313,-22.0
DDD,2014B,634351,-17.0
DDD,2014B,634360,-15.0
DDD,2014B,634383,-22.0
DDD,2014B,634397,-22.0
DDD,2014B,634420,-15.0
DDD,2014B,634508,-22.0
DDD,2014B,634596,-22.0
DDD,2014B,634648,-22.0
DDD,2014B,634681,-17.0
DDD,2014B,634816,-22.0
DDD,2014B,634824,-22.0
DDD,2014B,634905,-22.0
DDD,2014B,634909,-22.0
DDD,2014B,635058,-17.0
DDD,2014B,635100,-21.0
DDD,2014B,635141,-20.0
DDD,2014B,669530,-39.0
DDD,2014B,835603,-137.0
DDD,2014B,879295,-39.0
DDD,2014B,909056,-92.0
DDD,2014B,963176,-21.0
DDD,2014B,997948,-116.0
DDD,2014B,1031884,-22.0
DDD,2014B,1033968,-23.0
DDD,2014B,1049036,-53.0
DDD,2014B,1175060,-45.0
DDD,2014B,1332356,-123.0
DDD,2014B,1531649,-39.0
DDD,2014B,1549107,-85.0
DDD,2014B,1552044,-110.0
DDD,2014B,1554143,-89.0
DDD,2014B,1591864,-71.0
DDD,2014B,1592048,-101.0
DDD,2014B,1612600,-66.0
DDD,2014B,1614808,-102.0
DDD,2014B,1624025,-40.0
DDD,2014B,1668372,-89.0
DDD,2014B,1671208,-47.0
DDD,2014B,1671761,-12.0
DDD,2014B,1671811,-24.0
DDD,2014B,1735651,-66.0
DDD,2014B,1735653,-214.0
DDD,2014B,1763186,-64.0
DDD,2014B,1767786,-21.0
DDD,2014B,1777223,-134.0
DDD,2014B,1804143,-25.0
DDD,2014B,1826729,-99.0
DDD,2014B,1843355,-129.0
DDD,2014B,1845093,-193.0
DDD,2014B,1874160,-23.0
DDD,2014B,1903131,-25.0
DDD,2014B,1916140,-51.0
DDD,2014B,1939179,-44.0
DDD,2014B,1945434,-68.0
DDD,2014B,1951727,-23.0
DDD,2014B,1962854,-64.0
DDD,2014B,1981053,-140.0
DDD,2014B,1986370,-27.0
DDD,2014B,1994454,-114.0
DDD,2014B,2001102,-24.0
DDD,2014B,2002727,-28.0
DDD,2014B,2043916,-28.0
DDD,2014B,2046628,-68.0
DDD,2014B,2077023,-54.0
DDD,2014B,2080340,-28.0
DDD,2014B,2087698,-74.0
DDD,2014B,2091387,-78.0
DDD,2014B,2109013,-131.0
DDD,2014B,2110039,-24.0
DDD,2014B,2151748,-133.0
DDD,2014B,2162388,-36.0
DDD,2014B,2172136,-29.0
DDD,2014B,2173688,-123.0
DDD,2014B,2188469,-57.0
DDD,2014B,2210989,-28.0
DDD,2014B,2228206,-20.0
DDD,2014B,2231018,-80.0
DDD,2014B,2261142,-21.0
DDD,2014B,2265935,-21.0
DDD,2014B,2266889,-10.0
DDD,2014B,2301511,-11.0
DDD,2014B,2305237,-93.0
DDD,2014B,2305957,-15.0
DDD,2014B,2306519,-1.0
DDD,2014B,2312809,-22.0
DDD,2014B,2333244,-17.0
DDD,2014B,2336922,-59.0
DDD,2014B,2343809,-68.0
DDD,2014B,2348961,-34.0
DDD,2014B,2352039,-80.0
DDD,2014B,2356318,-7.0
DDD,2014B,2357168,-78.0
DDD,2014B,2365009,-79.0
DDD,2014B,2366701,-5.0
DDD,2014B,2371311,-88.0
DDD,2014B,2394090,-179.0
DDD,2014B,2399951,-73.0
DDD,2014B,2411981,-79.0
DDD,2014B,2414973,-17.0
DDD,2014B,2415480,-17.0
DDD,2014B,2416424,-78.0
DDD,2014B,2416501,-23.0
DDD,2014B,2436400,-82.0
DDD,2014B,2444109,-25.0
DDD,2014B,2446778,-53.0
DDD,2014B,2450600,-64.0
DDD,2014B,2450650,-74.0
DDD,2014B,2451003,-136.0
DDD,2014B,2452902,-15.0
DDD,2014B,2460775,-29.0
DDD,2014B,2465186,-22.0
DDD,2014B,2473025,-267.0
DDD,2014B,2485856,-24.0
DDD,2014B,2495139,-20.0
DDD,2014B,2499850,-22.0
DDD,2014B,2502516,-102.0
DDD,2014B,2502707,-15.0
DDD,2014B,2503273,-78.0
DDD,2014B,2516497,-165.0
DDD,2014B,2519622,-100.0
DDD,2014B,2521837,-66.0
DDD,2014B,2523146,-28.0
DDD,2014B,2527077,-36.0
DDD,2014B,2533297,-17.0
DDD,2014B,2533590,-89.0
DDD,2014B,2544678,-78.0
DDD,2014B,2545413,-21.0
DDD,2014B,2550946,-17.0
DDD,2014B,2558463,-82.0
DDD,2014B,2558536,-57.0
DDD,2014B,2577480,-23.0
DDD,2014B,2588215,-87.0
DDD,2014B,2588296,-17.0
DDD,2014B,2588543,-66.0
DDD,2014B,2595457,-144.0
DDD,2014B,2595730,-92.0
DDD,2014B,2599201,-207.0
DDD,2014B,2608626,-23.0
DDD,2014B,2609908,-47.0
DDD,2014B,2610581,-66.0
DDD,2014B,2611371,-34.0
DDD,2014B,2619496,-25.0
DDD,2014B,2621984,-119.0
DDD,2014B,2623532,-23.0
DDD,2014B,2631092,-21.0
DDD,2014B,2635116,-23.0
DDD,2014B,2636552,-74.0
DDD,2014B,2637219,-60.0
DDD,2014B,2638464,-17.0
DDD,2014B,2639021,-17.0
DDD,2014B,2640853,-15.0
DDD,2014B,2643028,-17.0
DDD,2014B,2646737,-121.0
DDD,2014B,2648035,-23.0
DDD,2014B,2659530,-155.0
DDD,2014B,2660408,-21.0
DDD,2014B,2661162,-59.0
DDD,2014B,2668106,-51.0
DDD,2014B,2669736,-51.0
DDD,2014B,2669995,-108.0
DDD,2014B,2675343,-25.0
DDD,2014B,2683696,-99.0
DDD,2014B,2684847,-17.0
DDD,2014B,2685827,-141.0
DDD,2014B,2686365,-68.0
DDD,2014B,2686865,-86.0
DDD,2014B,2688692,-108.0
DDD,2014B,2689501,-43.0
DDD,2014B,2692101,-182.0
DDD,2014B,2692577,-23.0
DDD,2014B,2692948,-165.0
DDD,2014B,2694886,-22.0
DDD,2014B,2696376,-36.0
DDD,2014B,2698251,-23.0
DDD,2014B,2710343,
DDD,2014J,8462,-38.0
DDD,2014J,25572,-68.0
DDD,2014J,27417,-131.0
DDD,2014J,33387,-129.0
DDD,2014J,33681,-29.0
DDD,2014J,33796,-51.0
DDD,2014J,33897,-18.0
DDD,2014J,34087,-107.0
DDD,2014J,36385,-123.0
DDD,2014J,39208,-161.0
DDD,2014J,46016,-129.0
DDD,2014J,46812,-29.0
DDD,2014J,51033,-154.0
DDD,2014J,51153,-149.0
DDD,2014J,51253,-161.0
DDD,2014J,51955,-51.0
DDD,2014J,53632,-32.0
DDD,2014J,54810,-96.0
DDD,2014J,58731,4.0
DDD,2014J,63015,-18.0
DDD,2014J,63827,-68.0
DDD,2014J,68417,-86.0
DDD,2014J,69239,-99.0
DDD,2014J,71676,-59.0
DDD,2014J,73019,-8.0
DDD,2014J,73664,-95.0
DDD,2014J,75309,-162.0
DDD,2014J,75427,-30.0
DDD,2014J,76081,-149.0
DDD,2014J,80329,-21.0
DDD,2014J,80775,-45.0
DDD,2014J,83553,-16.0
DDD,2014J,88439,-43.0
DDD,2014J,91470,-51.0
DDD,2014J,96874,-43.0
DDD,2014J,99075,-59.0
DDD,2014J,99609,-151.0
DDD,2014J,100561,-35.0
DDD,2014J,101187,-157.0
DDD,2014J,101279,-144.0
DDD,2014J,102221,-58.0
DDD,2014J,103891,-25.0
DDD,2014J,104215,-103.0
DDD,2014J,104772,-50.0
DDD,2014J,106553,-136.0
DDD,2014J,110524,-22.0
DDD,2014J,110640,-162.0
DDD,2014J,111415,-44.0
DDD,2014J,111926,-92.0
DDD,2014J,118578,-30.0
DDD,2014J,123053,-44.0
DDD,2014J,123183,-123.0
DDD,2014J,123957,-39.0
DDD,2014J,124210,-89.0
DDD,2014J,124728,-153.0
DDD,2014J,125830,-9.0
DDD,2014J,129989,-86.0
DDD,2014J,131152,-143.0
DDD,2014J,131612,-107.0
DDD,2014J,132157,-32.0
DDD,2014J,132511,-144.0
DDD,2014J,133365,-45.0
DDD,2014J,134243,-93.0
DDD,2014J,134920,-32.0
DDD,2014J,135999,-28.0
DDD,2014J,136135,-17.0
DDD,2014J,136793,-28.0
DDD,2014J,138715,-38.0
DDD,2014J,145188,-60.0
DDD,2014J,145578,-68.0
DDD,2014J,146943,-161.0
DDD,2014J,147328,-96.0
DDD,2014J,147715,-43.0
DDD,2014J,148414,-155.0
DDD,2014J,151745,-80.0
DDD,2014J,152320,-52.0
DDD,2014J,153170,-37.0
DDD,2014J,154073,-149.0
DDD,2014J,158575,-156.0
DDD,2014J,160181,-120.0
DDD,2014J,162337,-86.0
DDD,2014J,163996,-154.0
DDD,2014J,167945,-30.0
DDD,2014J,168843,-27.0
DDD,2014J,169894,-93.0
DDD,2014J,172965,-117.0
DDD,2014J,175804,-31.0
DDD,2014J,177781,-58.0
DDD,2014J,184409,-95.0
DDD,2014J,185024,-22.0
DDD,2014J,189143,-60.0
DDD,2014J,190279,-15.0
DDD,2014J,191732,-53.0
DDD,2014J,192375,-122.0
DDD,2014J,202138,-117.0
DDD,2014J,202489,-43.0
DDD,2014J,203149,-87.0
DDD,2014J,204410,-161.0
DDD,2014J,204609,-38.0
DDD,2014J,226895,-64.0
DDD,2014J,231697,-35.0
DDD,2014J,233868,-16.0
DDD,2014J,233873,-60.0
DDD,2014J,234552,-147.0
DDD,2014J,235893,-57.0
DDD,2014J,236017,-108.0
DDD,2014J,236150,-96.0
DDD,2014J,240186,-15.0
DDD,2014J,240236,-65.0
DDD,2014J,241066,-23.0
DDD,2014J,241769,-56.0
DDD,2014J,243025,-29.0
DDD,2014J,249359,-30.0
DDD,2014J,253579,-116.0
DDD,2014J,256144,-53.0
DDD,2014J,258538,-122.0
DDD,2014J,260077,-50.0
DDD,2014J,260639,-28.0
DDD,2014J,264601,-115.0
DDD,2014J,267118,-49.0
DDD,2014J,268143,-101.0
DDD,2014J,269575,-79.0
DDD,2014J,269856,-108.0
DDD,2014J,270502,-51.0
DDD,2014J,275297,-45.0
DDD,2014J,275309,-60.0
DDD,2014J,276935,-162.0
DDD,2014J,279117,-65.0
DDD,2014J,281172,-57.0
DDD,2014J,281252,-32.0
DDD,2014J,281799,-122.0
DDD,2014J,281920,-147.0
DDD,2014J,282498,-149.0
DDD,2014J,284741,-131.0
DDD,2014J,285481,-162.0
DDD,2014J,287897,-101.0
DDD,2014J,287954,-35.0
DDD,2014J,288762,-134.0
DDD,2014J,295118,-131.0
DDD,2014J,296138,-32.0
DDD,2014J,298777,-91.0
DDD,2014J,300057,-128.0
DDD,2014J,301036,-28.0
DDD,2014J,303141,-35.0
DDD,2014J,303341,-79.0
DDD,2014J,306754,-81.0
DDD,2014J,307116,-39.0
DDD,2014J,309258,-100.0
DDD,2014J,309350,-141.0
DDD,2014J,313561,-82.0
DDD,2014J,318919,-60.0
DDD,2014J,319325,-36.0
DDD,2014J,321952,-53.0
DDD,2014J,322137,-91.0
DDD,2014J,323025,-28.0
DDD,2014J,323680,-142.0
DDD,2014J,324338,-32.0
DDD,2014J,328241,-149.0
DDD,2014J,331526,-75.0
DDD,2014J,333823,-85.0
DDD,2014J,334048,-115.0
DDD,2014J,334581,-135.0
DDD,2014J,334973,-35.0
DDD,2014J,335018,-75.0
DDD,2014J,335922,-99.0
DDD,2014J,336213,-57.0
DDD,2014J,336218,-88.0
DDD,2014J,337048,-30.0
DDD,2014J,337359,-144.0
DDD,2014J,338704,-65.0
DDD,2014J,339853,-37.0
DDD,2014J,340627,-39.0
DDD,2014J,341855,-53.0
DDD,2014J,341921,-66.0
DDD,2014J,348602,-52.0
DDD,2014J,349688,-71.0
DDD,2014J,349910,-39.0
DDD,2014J,350361,-131.0
DDD,2014J,351080,-65.0
DDD,2014J,351244,-144.0
DDD,2014J,352954,-59.0
DDD,2014J,353969,-101.0
DDD,2014J,355034,-87.0
DDD,2014J,356561,-31.0
DDD,2014J,359657,-29.0
DDD,2014J,361842,-151.0
DDD,2014J,364307,-52.0
DDD,2014J,365375,-131.0
DDD,2014J,365893,-130.0
DDD,2014J,367309,-45.0
DDD,2014J,368195,-116.0
DDD,2014J,370089,-116.0
DDD,2014J,370100,-21.0
DDD,2014J,370184,-17.0
DDD,2014J,370274,-45.0
